thisN,thisTrialN,thisRepN,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,thisRow.t,notes,Init.started,text.started,key_resp.started,Init.stopped,key_resp.keys,key_resp.rt,key_resp.duration,prep.started,text_2.started,text_2.stopped,prep.stopped,run.started,run.stopped,Eyes.started,prog.started,polygon.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1094,0,1094,0,0,0,0,0,0,0,0,1094,0,1094,0,5.187766399991233,,,,,,,,,,,,,5.179919999995036,5.17996179999318,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1095,0,1095,0,0,0,0,0,0,0,0,1095,0,1095,0,5.187766399991233,,,,,,,,,,,,,5.180901499988977,5.1809324999921955,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1096,0,1096,0,0,0,0,0,0,0,0,1096,0,1096,0,5.187766399991233,,,,,,,,,,,,,5.181567099993117,5.181608299986692,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1097,0,1097,0,0,0,0,0,0,0,0,1097,0,1097,0,5.187766399991233,,,,,,,,,,,,,5.1828569000063,5.182901599997422,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1098,0,1098,0,0,0,0,0,0,0,0,1098,0,1098,0,5.187766399991233,,,,,,,,,,,,,5.183749699994223,5.187953099986771,5.187766399991233,5.187766399991233,5.187766399991233,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1099,0,1099,0,0,0,0,0,0,0,0,1099,0,1099,0,5.196665199997369,,,,,,,,,,,,,5.1886032999900635,5.18864159999066,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1100,0,1100,0,0,0,0,0,0,0,0,1100,0,1100,0,5.196665199997369,,,,,,,,,,,,,5.189471199992113,5.189516499987803,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1101,0,1101,0,0,0,0,0,0,0,0,1101,0,1101,0,5.196665199997369,,,,,,,,,,,,,5.190401400002884,5.196841199998744,5.196665199997369,5.196665199997369,5.196665199997369,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1102,0,1102,0,0,0,0,0,0,0,0,1102,0,1102,0,5.209013299987419,,,,,,,,,,,,,5.197493399988161,5.197534999984782,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1103,0,1103,0,0,0,0,0,0,0,0,1103,0,1103,0,5.209013299987419,,,,,,,,,,,,,5.19873119998374,5.198766099987552,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1104,0,1104,0,0,0,0,0,0,0,0,1104,0,1104,0,5.209013299987419,,,,,,,,,,,,,5.199490400002105,5.199524700001348,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1105,0,1105,0,0,0,0,0,0,0,0,1105,0,1105,0,5.209013299987419,,,,,,,,,,,,,5.200394099985715,5.200417899992317,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1106,0,1106,0,0,0,0,0,0,0,0,1106,0,1106,0,5.209013299987419,,,,,,,,,,,,,5.201371700008167,5.201400599995395,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1107,0,1107,0,0,0,0,0,0,0,0,1107,0,1107,0,5.209013299987419,,,,,,,,,,,,,5.202561499987496,5.209277699992526,5.209013299987419,5.209013299987419,5.209013299987419,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1108,0,1108,0,0,0,0,0,0,0,0,1108,0,1108,0,5.220959900005255,,,,,,,,,,,,,5.210667899984401,5.210707999998704,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1109,0,1109,0,0,0,0,0,0,0,0,1109,0,1109,0,5.220959900005255,,,,,,,,,,,,,5.2117313999915496,5.211792499991134,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1110,0,1110,0,0,0,0,0,0,0,0,1110,0,1110,0,5.220959900005255,,,,,,,,,,,,,5.212733899999876,5.212778899993282,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1111,0,1111,0,0,0,0,0,0,0,0,1111,0,1111,0,5.220959900005255,,,,,,,,,,,,,5.213928599987412,5.2139588999853,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1112,0,1112,0,0,0,0,0,0,0,0,1112,0,1112,0,5.220959900005255,,,,,,,,,,,,,5.214659099990968,5.214689899992663,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1113,0,1113,0,0,0,0,0,0,0,0,1113,0,1113,0,5.220959900005255,,,,,,,,,,,,,5.215339199989103,5.215372500009835,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1114,0,1114,0,0,0,0,0,0,0,0,1114,0,1114,0,5.220959900005255,,,,,,,,,,,,,5.216352499992354,5.221355699992273,5.220959900005255,5.220959900005255,5.220959900005255,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1115,0,1115,0,0,0,0,0,0,0,0,1115,0,1115,0,5.236595199996373,,,,,,,,,,,,,5.222448899992742,5.222476800001459,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1116,0,1116,0,0,0,0,0,0,0,0,1116,0,1116,0,5.236595199996373,,,,,,,,,,,,,5.223716400010744,5.223779699997976,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1117,0,1117,0,0,0,0,0,0,0,0,1117,0,1117,0,5.236595199996373,,,,,,,,,,,,,5.224583700008225,5.224616999999853,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1118,0,1118,0,0,0,0,0,0,0,0,1118,0,1118,0,5.236595199996373,,,,,,,,,,,,,5.225372499990044,5.225402000010945,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1119,0,1119,0,0,0,0,0,0,0,0,1119,0,1119,0,5.236595199996373,,,,,,,,,,,,,5.226322100003017,5.236885899998015,5.236595199996373,5.236595199996373,5.236595199996373,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1120,0,1120,0,0,0,0,0,0,0,0,1120,0,1120,0,5.255085599987069,,,,,,,,,,,,,5.238156799983699,5.238196199992672,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1121,0,1121,0,0,0,0,0,0,0,0,1121,0,1121,0,5.255085599987069,,,,,,,,,,,,,5.238906999991741,5.2389363999827765,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1122,0,1122,0,0,0,0,0,0,0,0,1122,0,1122,0,5.255085599987069,,,,,,,,,,,,,5.239982800005237,5.240016199997626,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1123,0,1123,0,0,0,0,0,0,0,0,1123,0,1123,0,5.255085599987069,,,,,,,,,,,,,5.240972900006454,5.24101480000536,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1124,0,1124,0,0,0,0,0,0,0,0,1124,0,1124,0,5.255085599987069,,,,,,,,,,,,,5.24194360000547,5.241972499992698,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1125,0,1125,0,0,0,0,0,0,0,0,1125,0,1125,0,5.255085599987069,,,,,,,,,,,,,5.24291390000144,5.242943099990953,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1126,0,1126,0,0,0,0,0,0,0,0,1126,0,1126,0,5.255085599987069,,,,,,,,,,,,,5.243972500000382,5.244004699983634,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1127,0,1127,0,0,0,0,0,0,0,0,1127,0,1127,0,5.255085599987069,,,,,,,,,,,,,5.244899099983741,5.244951700005913,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1128,0,1128,0,0,0,0,0,0,0,0,1128,0,1128,0,5.255085599987069,,,,,,,,,,,,,5.245878599991556,5.245905299991136,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1129,0,1129,0,0,0,0,0,0,0,0,1129,0,1129,0,5.255085599987069,,,,,,,,,,,,,5.246945799997775,5.246968599996762,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1130,0,1130,0,0,0,0,0,0,0,0,1130,0,1130,0,5.255085599987069,,,,,,,,,,,,,5.2480941000103485,5.255300499993609,5.255085599987069,5.255085599987069,5.255085599987069,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1131,0,1131,0,0,0,0,0,0,0,0,1131,0,1131,0,5.270367899996927,,,,,,,,,,,,,5.255836700001964,5.25586309999926,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1132,0,1132,0,0,0,0,0,0,0,0,1132,0,1132,0,5.270367899996927,,,,,,,,,,,,,5.25715669998317,5.257202200009488,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1133,0,1133,0,0,0,0,0,0,0,0,1133,0,1133,0,5.270367899996927,,,,,,,,,,,,,5.25800539998454,5.258044499991229,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1134,0,1134,0,0,0,0,0,0,0,0,1134,0,1134,0,5.270367899996927,,,,,,,,,,,,,5.258867800002918,5.258902900008252,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1135,0,1135,0,0,0,0,0,0,0,0,1135,0,1135,0,5.270367899996927,,,,,,,,,,,,,5.259793100005481,5.25981459999457,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1136,0,1136,0,0,0,0,0,0,0,0,1136,0,1136,0,5.270367899996927,,,,,,,,,,,,,5.261297499993816,5.261329700006172,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1137,0,1137,0,0,0,0,0,0,0,0,1137,0,1137,0,5.270367899996927,,,,,,,,,,,,,5.262067200004822,5.270586099999491,5.270367899996927,5.270367899996927,5.270367899996927,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1138,0,1138,0,0,0,0,0,0,0,0,1138,0,1138,0,5.283579299983103,,,,,,,,,,,,,5.272004200000083,5.272029799991287,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1139,0,1139,0,0,0,0,0,0,0,0,1139,0,1139,0,5.283579299983103,,,,,,,,,,,,,5.273197200003779,5.273241799994139,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1140,0,1140,0,0,0,0,0,0,0,0,1140,0,1140,0,5.283579299983103,,,,,,,,,,,,,5.273970000009285,5.2740087999845855,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1141,0,1141,0,0,0,0,0,0,0,0,1141,0,1141,0,5.283579299983103,,,,,,,,,,,,,5.275129999994533,5.275157900003251,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1142,0,1142,0,0,0,0,0,0,0,0,1142,0,1142,0,5.283579299983103,,,,,,,,,,,,,5.275877599982778,5.275906599999871,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1143,0,1143,0,0,0,0,0,0,0,0,1143,0,1143,0,5.283579299983103,,,,,,,,,,,,,5.2769592000113335,5.276990799990017,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1144,0,1144,0,0,0,0,0,0,0,0,1144,0,1144,0,5.283579299983103,,,,,,,,,,,,,5.278305299987551,5.278335999988485,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1145,0,1145,0,0,0,0,0,0,0,0,1145,0,1145,0,5.283579299983103,,,,,,,,,,,,,5.278884800005471,5.2789169999887235,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1146,0,1146,0,0,0,0,0,0,0,0,1146,0,1146,0,5.283579299983103,,,,,,,,,,,,,5.279949599993415,5.283920299989404,5.283579299983103,5.283579299983103,5.283579299983103,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1147,0,1147,0,0,0,0,0,0,0,0,1147,0,1147,0,5.295721500006039,,,,,,,,,,,,,5.284510199999204,5.284543199988548,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1148,0,1148,0,0,0,0,0,0,0,0,1148,0,1148,0,5.295721500006039,,,,,,,,,,,,,5.286131600005319,5.286165600002278,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1149,0,1149,0,0,0,0,0,0,0,0,1149,0,1149,0,5.295721500006039,,,,,,,,,,,,,5.287092699989444,5.2871220000088215,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1150,0,1150,0,0,0,0,0,0,0,0,1150,0,1150,0,5.295721500006039,,,,,,,,,,,,,5.2878673000086565,5.295853199990233,5.295721500006039,5.295721500006039,5.295721500006039,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1151,0,1151,0,0,0,0,0,0,0,0,1151,0,1151,0,5.313098599988734,,,,,,,,,,,,,5.2972600999928545,5.2972967000096105,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1152,0,1152,0,0,0,0,0,0,0,0,1152,0,1152,0,5.313098599988734,,,,,,,,,,,,,5.298565900011454,5.298610600002576,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1153,0,1153,0,0,0,0,0,0,0,0,1153,0,1153,0,5.313098599988734,,,,,,,,,,,,,5.300044800009346,5.300077399995644,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1154,0,1154,0,0,0,0,0,0,0,0,1154,0,1154,0,5.313098599988734,,,,,,,,,,,,,5.300956399994902,5.300986499991268,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1155,0,1155,0,0,0,0,0,0,0,0,1155,0,1155,0,5.313098599988734,,,,,,,,,,,,,5.301804499991704,5.3019068999856245,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1156,0,1156,0,0,0,0,0,0,0,0,1156,0,1156,0,5.313098599988734,,,,,,,,,,,,,5.3032122000004165,5.3032405999838375,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1157,0,1157,0,0,0,0,0,0,0,0,1157,0,1157,0,5.313098599988734,,,,,,,,,,,,,5.303805800009286,5.3038336999889,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1158,0,1158,0,0,0,0,0,0,0,0,1158,0,1158,0,5.313098599988734,,,,,,,,,,,,,5.305000699998345,5.305028600007063,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1159,0,1159,0,0,0,0,0,0,0,0,1159,0,1159,0,5.313098599988734,,,,,,,,,,,,,5.305887599999551,5.313272600003984,5.313098599988734,5.313098599988734,5.313098599988734,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1160,0,1160,0,0,0,0,0,0,0,0,1160,0,1160,0,5.32453670000541,,,,,,,,,,,,,5.3141182999825105,5.31414400000358,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1161,0,1161,0,0,0,0,0,0,0,0,1161,0,1161,0,5.32453670000541,,,,,,,,,,,,,5.314953199995216,5.314985200006049,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1162,0,1162,0,0,0,0,0,0,0,0,1162,0,1162,0,5.32453670000541,,,,,,,,,,,,,5.316100099997129,5.316130899998825,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1163,0,1163,0,0,0,0,0,0,0,0,1163,0,1163,0,5.32453670000541,,,,,,,,,,,,,5.316828799986979,5.3168665999837685,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1164,0,1164,0,0,0,0,0,0,0,0,1164,0,1164,0,5.32453670000541,,,,,,,,,,,,,5.317827699996997,5.317850499995984,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1165,0,1165,0,0,0,0,0,0,0,0,1165,0,1165,0,5.32453670000541,,,,,,,,,,,,,5.318930899986299,5.318963800003985,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1166,0,1166,0,0,0,0,0,0,0,0,1166,0,1166,0,5.32453670000541,,,,,,,,,,,,,5.319963599991752,5.32471539999824,5.32453670000541,5.32453670000541,5.32453670000541,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1167,0,1167,0,0,0,0,0,0,0,0,1167,0,1167,0,5.338454299984733,,,,,,,,,,,,,5.326487999991514,5.326518899993971,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1168,0,1168,0,0,0,0,0,0,0,0,1168,0,1168,0,5.338454299984733,,,,,,,,,,,,,5.328170699998736,5.328201900003478,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1169,0,1169,0,0,0,0,0,0,0,0,1169,0,1169,0,5.338454299984733,,,,,,,,,,,,,5.3293341000098735,5.329363500000909,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1170,0,1170,0,0,0,0,0,0,0,0,1170,0,1170,0,5.338454299984733,,,,,,,,,,,,,5.3299917000113055,5.330032300000312,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1171,0,1171,0,0,0,0,0,0,0,0,1171,0,1171,0,5.338454299984733,,,,,,,,,,,,,5.330960599996615,5.33098460000474,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1172,0,1172,0,0,0,0,0,0,0,0,1172,0,1172,0,5.338454299984733,,,,,,,,,,,,,5.332427599991206,5.338606899982551,5.338454299984733,5.338454299984733,5.338454299984733,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1173,0,1173,0,0,0,0,0,0,0,0,1173,0,1173,0,5.353785499988589,,,,,,,,,,,,,5.340464300010353,5.340506999986246,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1174,0,1174,0,0,0,0,0,0,0,0,1174,0,1174,0,5.353785499988589,,,,,,,,,,,,,5.3419566999946255,5.341986899991753,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1175,0,1175,0,0,0,0,0,0,0,0,1175,0,1175,0,5.353785499988589,,,,,,,,,,,,,5.342861799988896,5.342899299983401,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1176,0,1176,0,0,0,0,0,0,0,0,1176,0,1176,0,5.353785499988589,,,,,,,,,,,,,5.344216600002255,5.344275199982803,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1177,0,1177,0,0,0,0,0,0,0,0,1177,0,1177,0,5.353785499988589,,,,,,,,,,,,,5.344933999993373,5.344966500008013,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1178,0,1178,0,0,0,0,0,0,0,0,1178,0,1178,0,5.353785499988589,,,,,,,,,,,,,5.345957899990026,5.345987200009404,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1179,0,1179,0,0,0,0,0,0,0,0,1179,0,1179,0,5.353785499988589,,,,,,,,,,,,,5.346814199991059,5.3468445999897085,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1180,0,1180,0,0,0,0,0,0,0,0,1180,0,1180,0,5.353785499988589,,,,,,,,,,,,,5.348061400000006,5.353938199987169,5.353785499988589,5.353785499988589,5.353785499988589,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1181,0,1181,0,0,0,0,0,0,0,0,1181,0,1181,0,5.370150500006275,,,,,,,,,,,,,5.354905999993207,5.354933800001163,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1182,0,1182,0,0,0,0,0,0,0,0,1182,0,1182,0,5.370150500006275,,,,,,,,,,,,,5.355847900005756,5.35587860000669,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1183,0,1183,0,0,0,0,0,0,0,0,1183,0,1183,0,5.370150500006275,,,,,,,,,,,,,5.357251000008546,5.3572907999914605,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1184,0,1184,0,0,0,0,0,0,0,0,1184,0,1184,0,5.370150500006275,,,,,,,,,,,,,5.357832999987295,5.3578672999865375,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1185,0,1185,0,0,0,0,0,0,0,0,1185,0,1185,0,5.370150500006275,,,,,,,,,,,,,5.358903099986492,5.358930899994448,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1186,0,1186,0,0,0,0,0,0,0,0,1186,0,1186,0,5.370150500006275,,,,,,,,,,,,,5.359941400005482,5.370343899994623,5.370150500006275,5.370150500006275,5.370150500006275,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1187,0,1187,0,0,0,0,0,0,0,0,1187,0,1187,0,5.387829699990107,,,,,,,,,,,,,5.370966899994528,5.37099580001086,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1188,0,1188,0,0,0,0,0,0,0,0,1188,0,1188,0,5.387829699990107,,,,,,,,,,,,,5.371966200007591,5.371995900000911,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1189,0,1189,0,0,0,0,0,0,0,0,1189,0,1189,0,5.387829699990107,,,,,,,,,,,,,5.373222199996235,5.37328199998592,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1190,0,1190,0,0,0,0,0,0,0,0,1190,0,1190,0,5.387829699990107,,,,,,,,,,,,,5.374131899996428,5.374172699986957,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1191,0,1191,0,0,0,0,0,0,0,0,1191,0,1191,0,5.387829699990107,,,,,,,,,,,,,5.37491320000845,5.374940200010315,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1192,0,1192,0,0,0,0,0,0,0,0,1192,0,1192,0,5.387829699990107,,,,,,,,,,,,,5.375999000010779,5.3760241999989375,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1193,0,1193,0,0,0,0,0,0,0,0,1193,0,1193,0,5.387829699990107,,,,,,,,,,,,,5.376881300006062,5.37691600000835,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1194,0,1194,0,0,0,0,0,0,0,0,1194,0,1194,0,5.387829699990107,,,,,,,,,,,,,5.377968299988424,5.378001900011441,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1195,0,1195,0,0,0,0,0,0,0,0,1195,0,1195,0,5.387829699990107,,,,,,,,,,,,,5.378856700001052,5.378889799991157,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1196,0,1196,0,0,0,0,0,0,0,0,1196,0,1196,0,5.387829699990107,,,,,,,,,,,,,5.379953499999829,5.387988300004508,5.387829699990107,5.387829699990107,5.387829699990107,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1197,0,1197,0,0,0,0,0,0,0,0,1197,0,1197,0,5.403670200001216,,,,,,,,,,,,,5.389144599990686,5.389178599987645,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1198,0,1198,0,0,0,0,0,0,0,0,1198,0,1198,0,5.403670200001216,,,,,,,,,,,,,5.390228500007652,5.390264099987689,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1199,0,1199,0,0,0,0,0,0,0,0,1199,0,1199,0,5.403670200001216,,,,,,,,,,,,,5.390845999994781,5.3908748000103515,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
1200,0,1200,0,0,0,0,0,0,0,0,1200,0,1200,0,5.403670200001216,,,,,,,,,,,,,5.3922658000083175,5.392301999992924,,,,557080,001,2025-10-23_17h01.00.187,run,2024.2.4,None,2025-10-23 17h01.06.624979 +0800,
