thisN,thisTrialN,thisRepN,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,thisRow.t,notes,Init.started,text.started,key_resp.started,Init.stopped,key_resp.keys,key_resp.rt,key_resp.duration,prep.started,text_2.started,text_2.stopped,prep.stopped,run.started,run.stopped,Eyes.started,prog.started,polygon.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1473,0,1473,0,0,0,0,0,0,0,0,1473,0,1473,0,5.425522000005003,,,,,,,,,,,,,5.414519300014945,5.414556500007166,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1474,0,1474,0,0,0,0,0,0,0,0,1474,0,1474,0,5.425522000005003,,,,,,,,,,,,,5.415675600001123,5.415734899987001,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1475,0,1475,0,0,0,0,0,0,0,0,1475,0,1475,0,5.425522000005003,,,,,,,,,,,,,5.416469799994957,5.416506100009428,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1476,0,1476,0,0,0,0,0,0,0,0,1476,0,1476,0,5.425522000005003,,,,,,,,,,,,,5.41755519999424,5.425742999999784,5.425522000005003,5.425522000005003,5.425522000005003,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1477,0,1477,0,0,0,0,0,0,0,0,1477,0,1477,0,5.441196800005855,,,,,,,,,,,,,5.42702420000569,5.42707249999512,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1478,0,1478,0,0,0,0,0,0,0,0,1478,0,1478,0,5.441196800005855,,,,,,,,,,,,,5.427506300009554,5.427545699989423,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1479,0,1479,0,0,0,0,0,0,0,0,1479,0,1479,0,5.441196800005855,,,,,,,,,,,,,5.428549900010694,5.42859190001036,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1480,0,1480,0,0,0,0,0,0,0,0,1480,0,1480,0,5.441196800005855,,,,,,,,,,,,,5.429573000001255,5.429604000004474,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1481,0,1481,0,0,0,0,0,0,0,0,1481,0,1481,0,5.441196800005855,,,,,,,,,,,,,5.430522500013467,5.4305582999950275,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1482,0,1482,0,0,0,0,0,0,0,0,1482,0,1482,0,5.441196800005855,,,,,,,,,,,,,5.431611700012581,5.431669200013857,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1483,0,1483,0,0,0,0,0,0,0,0,1483,0,1483,0,5.441196800005855,,,,,,,,,,,,,5.432460200012429,5.432497000001604,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1484,0,1484,0,0,0,0,0,0,0,0,1484,0,1484,0,5.441196800005855,,,,,,,,,,,,,5.433622300013667,5.441400400013663,5.441196800005855,5.441196800005855,5.441196800005855,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1485,0,1485,0,0,0,0,0,0,0,0,1485,0,1485,0,5.453626600006828,,,,,,,,,,,,,5.4427792000060435,5.442820199998096,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1486,0,1486,0,0,0,0,0,0,0,0,1486,0,1486,0,5.453626600006828,,,,,,,,,,,,,5.443921300000511,5.443989799998235,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1487,0,1487,0,0,0,0,0,0,0,0,1487,0,1487,0,5.453626600006828,,,,,,,,,,,,,5.444603300013114,5.444638499990106,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1488,0,1488,0,0,0,0,0,0,0,0,1488,0,1488,0,5.453626600006828,,,,,,,,,,,,,5.4454943999880925,5.445530199998757,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1489,0,1489,0,0,0,0,0,0,0,0,1489,0,1489,0,5.453626600006828,,,,,,,,,,,,,5.446508900000481,5.446546299994225,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1490,0,1490,0,0,0,0,0,0,0,0,1490,0,1490,0,5.453626600006828,,,,,,,,,,,,,5.44757310001296,5.447609499999089,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1491,0,1491,0,0,0,0,0,0,0,0,1491,0,1491,0,5.453626600006828,,,,,,,,,,,,,5.4486743999877945,5.448734100005822,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1492,0,1492,0,0,0,0,0,0,0,0,1492,0,1492,0,5.453626600006828,,,,,,,,,,,,,5.449590200005332,5.453819399990607,5.453626600006828,5.453626600006828,5.453626600006828,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1493,0,1493,0,0,0,0,0,0,0,0,1493,0,1493,0,5.462726700003259,,,,,,,,,,,,,5.454634399997303,5.4546718999918085,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1494,0,1494,0,0,0,0,0,0,0,0,1494,0,1494,0,5.462726700003259,,,,,,,,,,,,,5.455626000009943,5.455661699990742,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1495,0,1495,0,0,0,0,0,0,0,0,1495,0,1495,0,5.462726700003259,,,,,,,,,,,,,5.45666060000076,5.456718300003558,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1496,0,1496,0,0,0,0,0,0,0,0,1496,0,1496,0,5.462726700003259,,,,,,,,,,,,,5.457650399999693,5.463467199995648,5.462726700003259,5.462726700003259,5.462726700003259,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1497,0,1497,0,0,0,0,0,0,0,0,1497,0,1497,0,5.475424700009171,,,,,,,,,,,,,5.463903299998492,5.463940599991474,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1498,0,1498,0,0,0,0,0,0,0,0,1498,0,1498,0,5.475424700009171,,,,,,,,,,,,,5.464717399998335,5.464796299987938,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1499,0,1499,0,0,0,0,0,0,0,0,1499,0,1499,0,5.475424700009171,,,,,,,,,,,,,5.465554700000212,5.465593500004616,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1500,0,1500,0,0,0,0,0,0,0,0,1500,0,1500,0,5.475424700009171,,,,,,,,,,,,,5.466598700004397,5.466634599986719,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1501,0,1501,0,0,0,0,0,0,0,0,1501,0,1501,0,5.475424700009171,,,,,,,,,,,,,5.46751210000366,5.47567459999118,5.475424700009171,5.475424700009171,5.475424700009171,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1502,0,1502,0,0,0,0,0,0,0,0,1502,0,1502,0,5.487117100012256,,,,,,,,,,,,,5.476618599990616,5.4766587000049185,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1503,0,1503,0,0,0,0,0,0,0,0,1503,0,1503,0,5.487117100012256,,,,,,,,,,,,,5.477551699994365,5.477590700000292,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1504,0,1504,0,0,0,0,0,0,0,0,1504,0,1504,0,5.487117100012256,,,,,,,,,,,,,5.478526899998542,5.47856759998831,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1505,0,1505,0,0,0,0,0,0,0,0,1505,0,1505,0,5.487117100012256,,,,,,,,,,,,,5.479684699996142,5.479720300005283,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1506,0,1506,0,0,0,0,0,0,0,0,1506,0,1506,0,5.487117100012256,,,,,,,,,,,,,5.4806198999867775,5.480655799998203,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1507,0,1507,0,0,0,0,0,0,0,0,1507,0,1507,0,5.487117100012256,,,,,,,,,,,,,5.481473699997878,5.481506500014802,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1508,0,1508,0,0,0,0,0,0,0,0,1508,0,1508,0,5.487117100012256,,,,,,,,,,,,,5.482506800006377,5.482542400015518,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1509,0,1509,0,0,0,0,0,0,0,0,1509,0,1509,0,5.487117100012256,,,,,,,,,,,,,5.483578599989414,5.487303800007794,5.487117100012256,5.487117100012256,5.487117100012256,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1510,0,1510,0,0,0,0,0,0,0,0,1510,0,1510,0,5.495597600005567,,,,,,,,,,,,,5.488872899994021,5.488913500012131,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1511,0,1511,0,0,0,0,0,0,0,0,1511,0,1511,0,5.495597600005567,,,,,,,,,,,,,5.489890900003957,5.4899451000092085,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1512,0,1512,0,0,0,0,0,0,0,0,1512,0,1512,0,5.495597600005567,,,,,,,,,,,,,5.490753699996276,5.490809500013711,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1513,0,1513,0,0,0,0,0,0,0,0,1513,0,1513,0,5.495597600005567,,,,,,,,,,,,,5.491668900009245,5.495752699993318,5.495597600005567,5.495597600005567,5.495597600005567,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1514,0,1514,0,0,0,0,0,0,0,0,1514,0,1514,0,5.507743699999992,,,,,,,,,,,,,5.496601299993927,5.496638500015251,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1515,0,1515,0,0,0,0,0,0,0,0,1515,0,1515,0,5.507743699999992,,,,,,,,,,,,,5.497626700002002,5.497662700014189,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1516,0,1516,0,0,0,0,0,0,0,0,1516,0,1516,0,5.507743699999992,,,,,,,,,,,,,5.498511300014798,5.498546799994074,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1517,0,1517,0,0,0,0,0,0,0,0,1517,0,1517,0,5.507743699999992,,,,,,,,,,,,,5.499522900005104,5.507953299995279,5.507743699999992,5.507743699999992,5.507743699999992,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1518,0,1518,0,0,0,0,0,0,0,0,1518,0,1518,0,5.5206177000072785,,,,,,,,,,,,,5.508608700009063,5.508649299998069,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1519,0,1519,0,0,0,0,0,0,0,0,1519,0,1519,0,5.5206177000072785,,,,,,,,,,,,,5.509619199990993,5.509657699993113,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1520,0,1520,0,0,0,0,0,0,0,0,1520,0,1520,0,5.5206177000072785,,,,,,,,,,,,,5.510703600011766,5.510756000003312,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1521,0,1521,0,0,0,0,0,0,0,0,1521,0,1521,0,5.5206177000072785,,,,,,,,,,,,,5.511501800006954,5.511538799997652,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1522,0,1522,0,0,0,0,0,0,0,0,1522,0,1522,0,5.5206177000072785,,,,,,,,,,,,,5.512442300008843,5.512478499993449,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1523,0,1523,0,0,0,0,0,0,0,0,1523,0,1523,0,5.5206177000072785,,,,,,,,,,,,,5.5135503000055905,5.51358669999172,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1524,0,1524,0,0,0,0,0,0,0,0,1524,0,1524,0,5.5206177000072785,,,,,,,,,,,,,5.514528800005792,5.514564500015695,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1525,0,1525,0,0,0,0,0,0,0,0,1525,0,1525,0,5.5206177000072785,,,,,,,,,,,,,5.5155287999950815,5.520811299997149,5.5206177000072785,5.5206177000072785,5.5206177000072785,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1526,0,1526,0,0,0,0,0,0,0,0,1526,0,1526,0,5.528933399997186,,,,,,,,,,,,,5.521597299986752,5.521636799996486,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1527,0,1527,0,0,0,0,0,0,0,0,1527,0,1527,0,5.528933399997186,,,,,,,,,,,,,5.522505100001581,5.522535199997947,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1528,0,1528,0,0,0,0,0,0,0,0,1528,0,1528,0,5.528933399997186,,,,,,,,,,,,,5.523876999999629,5.523939400009112,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1529,0,1529,0,0,0,0,0,0,0,0,1529,0,1529,0,5.528933399997186,,,,,,,,,,,,,5.524537899997085,5.524577500007581,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1530,0,1530,0,0,0,0,0,0,0,0,1530,0,1530,0,5.528933399997186,,,,,,,,,,,,,5.525579999986803,5.5290834000043105,5.528933399997186,5.528933399997186,5.528933399997186,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1531,0,1531,0,0,0,0,0,0,0,0,1531,0,1531,0,5.540772200009087,,,,,,,,,,,,,5.529549800005043,5.5295852000126615,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1532,0,1532,0,0,0,0,0,0,0,0,1532,0,1532,0,5.540772200009087,,,,,,,,,,,,,5.530544999986887,5.530578900012188,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1533,0,1533,0,0,0,0,0,0,0,0,1533,0,1533,0,5.540772200009087,,,,,,,,,,,,,5.5314804000081494,5.540957099990919,5.540772200009087,5.540772200009087,5.540772200009087,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1534,0,1534,0,0,0,0,0,0,0,0,1534,0,1534,0,5.55432500000461,,,,,,,,,,,,,5.541565999999875,5.541605100006564,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1535,0,1535,0,0,0,0,0,0,0,0,1535,0,1535,0,5.55432500000461,,,,,,,,,,,,,5.5425906000018585,5.5426252000033855,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1536,0,1536,0,0,0,0,0,0,0,0,1536,0,1536,0,5.55432500000461,,,,,,,,,,,,,5.543562300008489,5.543596800009254,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1537,0,1537,0,0,0,0,0,0,0,0,1537,0,1537,0,5.55432500000461,,,,,,,,,,,,,5.544465699989814,5.544500499992864,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1538,0,1538,0,0,0,0,0,0,0,0,1538,0,1538,0,5.55432500000461,,,,,,,,,,,,,5.54547700000694,5.545512000011513,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1539,0,1539,0,0,0,0,0,0,0,0,1539,0,1539,0,5.55432500000461,,,,,,,,,,,,,5.546505700011039,5.546540400013328,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1540,0,1540,0,0,0,0,0,0,0,0,1540,0,1540,0,5.55432500000461,,,,,,,,,,,,,5.547584599989932,5.547618500015233,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1541,0,1541,0,0,0,0,0,0,0,0,1541,0,1541,0,5.55432500000461,,,,,,,,,,,,,5.548543699987931,5.548578999994788,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1542,0,1542,0,0,0,0,0,0,0,0,1542,0,1542,0,5.55432500000461,,,,,,,,,,,,,5.549482200003695,5.554491999995662,5.55432500000461,5.55432500000461,5.55432500000461,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1543,0,1543,0,0,0,0,0,0,0,0,1543,0,1543,0,5.5666328000079375,,,,,,,,,,,,,5.555645399988862,5.55568749998929,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1544,0,1544,0,0,0,0,0,0,0,0,1544,0,1544,0,5.5666328000079375,,,,,,,,,,,,,5.556571799999801,5.556604899989907,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1545,0,1545,0,0,0,0,0,0,0,0,1545,0,1545,0,5.5666328000079375,,,,,,,,,,,,,5.557516400003806,5.557551900012186,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1546,0,1546,0,0,0,0,0,0,0,0,1546,0,1546,0,5.5666328000079375,,,,,,,,,,,,,5.558623399992939,5.558659500005888,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1547,0,1547,0,0,0,0,0,0,0,0,1547,0,1547,0,5.5666328000079375,,,,,,,,,,,,,5.559557600005064,5.566834299999755,5.5666328000079375,5.5666328000079375,5.5666328000079375,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1548,0,1548,0,0,0,0,0,0,0,0,1548,0,1548,0,5.578685899992706,,,,,,,,,,,,,5.5673271999985445,5.5673671000113245,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1549,0,1549,0,0,0,0,0,0,0,0,1549,0,1549,0,5.578685899992706,,,,,,,,,,,,,5.5685916999937035,5.568628500011982,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1550,0,1550,0,0,0,0,0,0,0,0,1550,0,1550,0,5.578685899992706,,,,,,,,,,,,,5.5696690999902785,5.569729000009829,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1551,0,1551,0,0,0,0,0,0,0,0,1551,0,1551,0,5.578685899992706,,,,,,,,,,,,,5.57061349999276,5.570648799999617,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1552,0,1552,0,0,0,0,0,0,0,0,1552,0,1552,0,5.578685899992706,,,,,,,,,,,,,5.571560300013516,5.5715932000020985,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1553,0,1553,0,0,0,0,0,0,0,0,1553,0,1553,0,5.578685899992706,,,,,,,,,,,,,5.572689900000114,5.572727299993858,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1554,0,1554,0,0,0,0,0,0,0,0,1554,0,1554,0,5.578685899992706,,,,,,,,,,,,,5.573547400010284,5.578883800015319,5.578685899992706,5.578685899992706,5.578685899992706,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1555,0,1555,0,0,0,0,0,0,0,0,1555,0,1555,0,5.587167799996678,,,,,,,,,,,,,5.579627900006017,5.579664299992146,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1556,0,1556,0,0,0,0,0,0,0,0,1556,0,1556,0,5.587167799996678,,,,,,,,,,,,,5.580114999989746,5.580151800008025,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1557,0,1557,0,0,0,0,0,0,0,0,1557,0,1557,0,5.587167799996678,,,,,,,,,,,,,5.580711599992355,5.580740900011733,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1558,0,1558,0,0,0,0,0,0,0,0,1558,0,1558,0,5.587167799996678,,,,,,,,,,,,,5.5818034000112675,5.587331399990944,5.587167799996678,5.587167799996678,5.587167799996678,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1559,0,1559,0,0,0,0,0,0,0,0,1559,0,1559,0,5.6001089999917895,,,,,,,,,,,,,5.587927499989746,5.587964500009548,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1560,0,1560,0,0,0,0,0,0,0,0,1560,0,1560,0,5.6001089999917895,,,,,,,,,,,,,5.588854800007539,5.588891099992907,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1561,0,1561,0,0,0,0,0,0,0,0,1561,0,1561,0,5.6001089999917895,,,,,,,,,,,,,5.5897925999888685,5.58982520000427,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1562,0,1562,0,0,0,0,0,0,0,0,1562,0,1562,0,5.6001089999917895,,,,,,,,,,,,,5.590776700002607,5.590813399991021,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1563,0,1563,0,0,0,0,0,0,0,0,1563,0,1563,0,5.6001089999917895,,,,,,,,,,,,,5.591845199989621,5.6002719000098296,5.6001089999917895,5.6001089999917895,5.6001089999917895,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1564,0,1564,0,0,0,0,0,0,0,0,1564,0,1564,0,5.612129299988737,,,,,,,,,,,,,5.600945000012871,5.6009838999889325,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1565,0,1565,0,0,0,0,0,0,0,0,1565,0,1565,0,5.612129299988737,,,,,,,,,,,,,5.601884400006384,5.601919600012479,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1566,0,1566,0,0,0,0,0,0,0,0,1566,0,1566,0,5.612129299988737,,,,,,,,,,,,,5.602934099995764,5.6029879999987315,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1567,0,1567,0,0,0,0,0,0,0,0,1567,0,1567,0,5.612129299988737,,,,,,,,,,,,,5.603819100011606,5.6038511999940965,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1568,0,1568,0,0,0,0,0,0,0,0,1568,0,1568,0,5.612129299988737,,,,,,,,,,,,,5.60493430000497,5.60496769999736,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1569,0,1569,0,0,0,0,0,0,0,0,1569,0,1569,0,5.612129299988737,,,,,,,,,,,,,5.605883899988839,5.605916000000434,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1570,0,1570,0,0,0,0,0,0,0,0,1570,0,1570,0,5.612129299988737,,,,,,,,,,,,,5.607025600009365,5.60706750000827,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1571,0,1571,0,0,0,0,0,0,0,0,1571,0,1571,0,5.612129299988737,,,,,,,,,,,,,5.607881600008113,5.612292100006016,5.612129299988737,5.612129299988737,5.612129299988737,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1572,0,1572,0,0,0,0,0,0,0,0,1572,0,1572,0,5.620697400008794,,,,,,,,,,,,,5.61285959999077,5.612899700005073,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1573,0,1573,0,0,0,0,0,0,0,0,1573,0,1573,0,5.620697400008794,,,,,,,,,,,,,5.613871700013988,5.613902400014922,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1574,0,1574,0,0,0,0,0,0,0,0,1574,0,1574,0,5.620697400008794,,,,,,,,,,,,,5.614857400010806,5.61490899999626,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1575,0,1575,0,0,0,0,0,0,0,0,1575,0,1575,0,5.620697400008794,,,,,,,,,,,,,5.6158721999963745,5.620861900009913,5.620697400008794,5.620697400008794,5.620697400008794,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1576,0,1576,0,0,0,0,0,0,0,0,1576,0,1576,0,5.628721699991729,,,,,,,,,,,,,5.6218493999913335,5.62188769999193,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1577,0,1577,0,0,0,0,0,0,0,0,1577,0,1577,0,5.628721699991729,,,,,,,,,,,,,5.622905099997297,5.622942699992564,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
1578,0,1578,0,0,0,0,0,0,0,0,1578,0,1578,0,5.628721699991729,,,,,,,,,,,,,5.623850500007393,5.623883899999782,,,,515518,001,2025-10-23_20h12.43.275,run,2024.2.4,None,2025-10-23 20h12.48.629958 +0800,
